file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FCashIn.resx,132,ca5c0ed00d4e9653,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FCashIn.vb,1148,4f43d20328704823,﻿Imports Devart.Data.PostgreSql,End Class,0,5,3,20,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FCashOut.designer.vb,889,c5bda5ee1d119a73,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FCashOut.resx,132,ca5c0ed00d4e9653,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FCashOut.vb,1724,c8a2fc03f44dcf91,﻿Imports Devart.Data.PostgreSql,End Class,0,15,3,28,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRealization.designer.vb,1335,40cb7724331ecdc6,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRealization.resx,132,e429d19797323c71,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRealization.vb,3359,77bb0b48cfb298b4,﻿Imports Devart.Data.PostgreSql,,10,1,6,78,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRequest.designer.vb,1336,e8569f6718a88aad,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRequest.resx,132,3ac3442a7433de5c,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FDisbursementRequest.vb,2832,960f57bcae9ad36b,﻿Imports Devart.Data.PostgreSql,,10,1,7,78,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FOverBooking.designer.vb,887,29985ae233a11112,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FOverBooking.resx,132,aca5d9dffe1065e2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Cash Management/Transaction/FOverBooking.vb,1483,9050db6eac86b718,﻿Imports Devart.Data.PostgreSql,,0,10,3,29,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FGLCalendar.Designer.vb,502,36f8e9792b8b0aff,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FGLCalendar.resx,129,76e4fb1b162582d1,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FGLCalendar.vb,800,a120615c2b73ccc6,﻿Imports Devart.Data.PostgreSql,End Class,0,3,2,22,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FMonthEnd.designer.vb,436,d8b393aa40f2f677,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FMonthEnd.resx,126,10815bc58252fa8f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FMonthEnd.vb,2934,f910b71be1493251,﻿Imports Devart.Data.PostgreSql,End Class,0,30,1,13,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FOpeningBalance.Designer.vb,424,9b13e3b7816637fe,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FOpeningBalance.resx,129,49a49e5fdae9f77d,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FOpeningBalance.vb,733,623b10546bdc956c,﻿Imports Devart.Data.PostgreSql,End Class,0,3,1,21,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FStandardTransaction.designer.vb,689,192fff450f5fb26e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FStandardTransaction.resx,132,ebeac883dc4ed791,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FStandardTransaction.vb,1626,4e4af81f52774b56,﻿Imports Devart.Data.PostgreSql,End Class,0,15,3,42,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FTrialBalanceReport.Designer.vb,384,d64fe3429edf0049,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FTrialBalanceReport.resx,126,e293e5848931b4b6,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FTrialBalanceReport.vb,272,8e5d838e3cf39020,﻿Imports DevExpress.XtraReports.UI,End Class,0,2,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FYearEnd.Designer.vb,250,152994ecbdea355b,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FYearEnd.resx,126,68ef25ffc25e39f7,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/FYearEnd.vb,293,1700ad7a1d3dee56,﻿Imports Devart.Data.PostgreSql,End Class,0,1,0,10,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRCashBalance.designer.vb,862,8630817360d12e69,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRCashBalance.resx,303,4f57ba7659c28fc3,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRCashBalance.vb,42,6240a3d2f0d77f6e,Imports DevExpress.XtraPrinting,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGLStandardTrx.Designer.vb,782,3998f12d3ec3b64b,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGLStandardTrx.resx,288,7c81516f677f82a2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGLStandardTrx.vb,32,cbf8b737e40117d7,Public Class XRGLStandardTrx,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGeneralLedgerPrint.designer.vb,821,1d7ce4bcd1517285,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGeneralLedgerPrint.resx,537,fcb0421b79052638,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/XRGeneralLedgerPrint.vb,43,cded2b90f3c14897,Imports DevExpress.XtraPrinting,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/rptTrialBalance.designer.vb,661,266eec31df844025,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/rptTrialBalance.resx,137,defd48a3b1b8878e,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger/rptTrialBalance.vb,25,79f94b687111be38,Imports master_new.ModFunction,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReport.designer.vb,400,4c5cf1575da1d65a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReport.resx,126,e293e5848931b4b6,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReport.vb,556,35746296e84c874e,﻿Imports DevExpress.XtraReports.UI,End Class,0,2,0,1,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReportMulti.designer.vb,481,07175a83fca10400,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReportMulti.resx,126,e293e5848931b4b6,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/FBalanceSheetReportMulti.vb,626,9548344a4ca3a50f,﻿Imports DevExpress.XtraReports.UI,End Class,0,2,0,1,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixMulti.designer.vb,458,18d801d7e880af4b,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixMulti.resx,241,7279b227204c3473,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixMulti.vb,48,cda4ecc4de10f5a8,Imports master_new.ModFunction,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixTE.designer.vb,286,f354897a765d219f,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixTE.resx,154,0f2cb4a36077e1e2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/General Ledger Report/rptNeracaFixTE.vb,35,d12a751c0e60b0ab,Imports master_new.ModFunction,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajak.Designer.vb,870,923a477864926f69,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajak.resx,129,76e4fb1b162582d1,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajak.vb,2091,8cb7fcd5e97bfd39,﻿Imports Devart.Data.PostgreSql,End Class,0,0,3,35,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakCoreTax.Designer.vb,961,72c6c86fe55a2da7,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakCoreTax.resx,129,f4a1f5efea31259f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakCoreTax.vb,1822,0b103d52a67184eb,﻿Imports System.Collections.Generic,End Class,0,0,4,34,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakPrint.Designer.vb,458,a337463468b8c1b2,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakPrint.resx,126,f556f382999c1bee,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/FFakturPajakPrint.vb,217,ba9852c16c0ebe6a,﻿Public Class FFakturPajakPrint,End Class,0,0,0,3,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlain.designer.vb,3071,f12e12519813f9dd,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlain.resx,126,620dc10d45f79223,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlain.vb,251,8f4449a2b7fe47c5,,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlainIDR.designer.vb,2715,32c1c3dc91da9c51,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlainIDR.resx,126,620dc10d45f79223,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/XRFakturPajakFormPlainIDR.vb,197,13482ef15e22e962,,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/ds_ti.Designer.vb,3929,113c7d5d0af50f9f,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Financial/Tax Invoice/ds_ti.xsd,475,83b8d2b890e68a86,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachine.designer.vb,803,ec85dbf8a2195e72,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachine.resx,129,76e4fb1b162582d1,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachine.vb,727,f2f840fac710320a,﻿Imports Devart.Data.PostgreSql,,0,0,0,11,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachineReport.Designer.vb,135,45af93e7749ca2ee,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachineReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Routing and Work Center/FMachineReport.vb,153,937a544950504cf5,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FPrdSchReleasePrint.designer.vb,242,92ed0aa37fe898d2,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FPrdSchReleasePrint.resx,126,10815bc58252fa8f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FPrdSchReleasePrint.vb,86,92d378d575de37fa,﻿Imports Devart.Data.PostgreSql,End Class,0,0,1,5,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FWOReleasePrint.designer.vb,300,2d3560bcd6e98b3e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FWOReleasePrint.resx,126,10815bc58252fa8f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/FWOReleasePrint.vb,244,74f05c850892d09e,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,2,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint.designer.vb,1395,847dc19193bf27fa,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint.vb,17,a2ba7d6c55883bdc,Imports master_new.ModFunction,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A5.designer.vb,818,75b4c786709cbf28,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A5.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A5.vb,71,48cddcd665349c23,Imports master_new.PGSqlConn,End Class,0,0,1,2,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A6.designer.vb,1418,78ef6b0cfc662704,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A6.resx,120,f4f74dba3578e403,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRProdSchedulePrint_A6.vb,75,047fa9cd16b38599,Imports master_new.ModFunction,End Class,0,0,1,2,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOMRPrint.designer.vb,1030,7d2838a7bf8a9e24,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOMRPrint.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOMRPrint.vb,114,9229a5afaa69b8d1,Imports master_new.PGSqlConn,End Class,0,0,1,4,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintLotSerial.designer.vb,1108,c4d241dd3002094c,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintLotSerial.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintLotSerial.vb,119,f392592216cb2c5d,Imports DevExpress.XtraPrinting,End Class,0,0,1,4,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintNon.designer.vb,817,093b23c4c654fe0c,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintNon.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/XRWOReceiptPrintNon.vb,118,9ff6343e394a854f,Imports DevExpress.XtraPrinting,End Class,0,0,1,4,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptRouting.designer.vb,281,a9e903d6068a2f5c,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptRouting.resx,142,fee6da16ea70b9a3,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptRouting.vb,10,27e105a4b7e8484c,Public Class rptRouting,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList.designer.vb,1010,c6b382db8e60f5f0,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList.resx,135,6c563240c6937ee8,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList.vb,109,9f0d2b22bb581c5b,Imports master_new.ModFunction,End Class,0,0,0,2,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList2.designer.vb,871,12b83ccdd9dbf7be,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList2.resx,135,6c563240c6937ee8,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Print Out/rptWOPickList2.vb,107,827e0adc462558c6,Imports master_new.ModFunction,End Class,0,0,0,2,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FProdScheduleReport.Designer.vb,375,361bd8d6b5ea7eb3,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FProdScheduleReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FProdScheduleReport.vb,290,a5dc8c3a4904f61a,﻿Imports master_new.ModFunction,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReceiptReport.designer.vb,525,8d303f477c33df8a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReceiptReport.resx,126,68d037a5be6a370f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReceiptReport.vb,954,b3ca5b8fbe0ee0aa,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReport.designer.vb,447,641c80d86e66c442,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Report/FWorkOrderReport.vb,677,bad16732fdcc0170,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule.designer.vb,1814,f747a96714de3575,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule.resx,126,68d037a5be6a370f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule.vb,4783,cd6e0f26d5dca1d8,﻿Imports Devart.Data.PostgreSql,End Class,0,0,12,132,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule_PrintVersiText.Designer.vb,1814,fd6a53656b8d82b3,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule_PrintVersiText.resx,126,68d037a5be6a370f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProdSchedule_PrintVersiText.vb,3538,24acaf212a459fd3,﻿Imports Devart.Data.PostgreSql,End Class,0,0,11,88,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProductionDaysOff.designer.vb,762,c47a3416c8f92177,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProductionDaysOff.resx,129,76e4fb1b162582d1,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FProductionDaysOff.vb,455,76b0275e5f1d48b1,﻿Imports Devart.Data.PostgreSql,,0,0,0,13,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FWOMaterialRequest.designer.vb,969,44ecbfa9ab7c0b18,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FWOMaterialRequest.resx,126,68d037a5be6a370f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FWOMaterialRequest.vb,1154,b5b1b152b5f2debb,﻿Imports Devart.Data.PostgreSql,End Class,0,0,4,20,0
Sumplas Solution/Sumplas.Project/Module/Manufacture/Work Order/Transaction/FWOReceipt.designer.vb,1661,1c7b1049f7702b5f,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
