file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRequestPrintPng.resx,522,93e30a224a0620bb,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRequestPrintPng.vb,254,20444e5f26f19643,Imports master_new.PGSqlConn,End Class,1,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementVoucherPrint.designer.vb,935,f0d7a42102efbec0,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementVoucherPrint.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementVoucherPrint.vb,314,22ce1c37bcff4598,Imports master_new.ModFunction,End Class,0,0,1,5,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FBalanceOfBankSummaryReport.Designer.vb,263,65c3b0d0a762f87a,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FBalanceOfBankSummaryReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FBalanceOfBankSummaryReport.vb,183,8fd4e7344aa55563,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport.designer.vb,884,5b9caad0957dad58,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport.resx,126,34cc7a954f2de048,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
