file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatement.resx,129,f4a1f5efea31259f,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatement.vb,669,a7562a9aef91f751,﻿Imports Devart.Data.PostgreSql,End Class,0,0,2,9,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatementWizard.designer.vb,471,040c12c01c1f6896,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatementWizard.resx,135,91efeca6c08f0669,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatementWizard.vb,638,4207248fffbed371,﻿Imports Devart.Data.PostgreSql,End Class,0,0,1,14,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARCardPrint.Designer.vb,312,c0b6cb42f1382fa6,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARCardPrint.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARCardPrint.vb,279,3bd3fcb20e93c50b,﻿Imports DevExpress.XtraReports.UI,End Class,0,0,0,2,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARPaymentNoOtherAmount.designer.vb,1100,ca78034e1b663451,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARPaymentNoOtherAmount.resx,129,540fbe4ed97e4111,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARPaymentNoOtherAmount.vb,2752,3398910d71524e6a,﻿Imports Devart.Data.PostgreSql,End Class,0,27,2,44,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReport.designer.vb,567,f3886a6b434d25f5,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReport.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReport.vb,1154,a1a7dbf456ae22e9,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,4,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportByDate.designer.vb,243,b252fa2e42e5c9d6,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportByDate.resx,123,363d169a6c143592,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportByDate.vb,255,b31b9a40828d8a5f,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,2,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportWithUnapprovalSOReturn.designer.vb,263,6f4009a3a35f8fc7,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportWithUnapprovalSOReturn.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARReportWithUnapprovalSOReturn.vb,550,1b6538f64dad4aea,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillBank.designer.vb,425,2af1abb39c510d0f,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillBank.resx,126,5f5960fa9c4b2480,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillBank.vb,321,fb5980cdfd7dcfa7,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,11,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillSignature.designer.vb,425,41ce64e1175047dd,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillSignature.resx,126,5f5960fa9c4b2480,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FBillSignature.vb,347,6cdc032d2aa37b9b,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,11,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FDRCRMemo.Designer.vb,1879,69586bf1ecdadc9e,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FDRCRMemo.resx,129,0eb3fd187ec337a0,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FDRCRMemo.vb,4521,07a7fd57eedd17db,﻿Imports Devart.Data.PostgreSql,End Class,0,24,5,53,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotes.designer.vb,734,a5d0b064c3b4f322,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotes.resx,129,540fbe4ed97e4111,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotes.vb,745,7b8e60c783aa730b,﻿Imports Devart.Data.PostgreSql,End Class,0,0,3,23,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotesReason.Designer.vb,64,cc420babd0480922,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotesReason.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FReceiptNotesReason.vb,7,48e967788adda143,﻿Public Class FReceiptNotesReason,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCards.designer.vb,1038,c07e931491aef8a4,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCards.resx,153,6d3d23550e450aff,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCards.vb,173,f4885aab32efd2a7,Imports master_new.ModFunction,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCardsSub.designer.vb,433,f9afad727897f217,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCardsSub.resx,147,66c56047f86a6fd0,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/XRARCardsSub.vb,3,b3642b7497077d94,Public Class XRARCardsSub,End Class,0,0,0,0,0
